concept_id	concept_name	domain_id	vocabulary_id	concept_class_id	standard_concept	concept_code	valid_start_date	valid_end_date	invalid_reason
35210246	Obstructed labor due to malposition and malpresentation, unspecified, fetus 2	Condition	ICD10CM	7-char billing code		O64.9xx2	2007-01-01	2010-12-31	D
35221598	Person injured while boarding or alighting from special construction vehicle, subsequent encounter	Condition	ICD10CM	7-char billing code		V85.4xxD	2007-01-01	2010-12-31	D
35214969	Corrosion of first degree of abdominal wall, sequela	Condition	ICD10CM	7-char billing code		T21.52xS	2007-01-01	2010-12-31	D
35223588	Exposure to smoke in uncontrolled fire in building or structure, sequela	Condition	ICD10CM	7-char billing code		X00.1xxS	2007-01-01	2010-12-31	D
35212972	Laceration with foreign body of vagina and vulva, initial encounter	Condition	ICD10CM	7-char billing code		S31.42xA	2007-01-01	2010-12-31	D
35219843	Motorcycle passenger injured in collision with unspecified motor vehicles in traffic accident, sequela	Condition	ICD10CM	7-char billing code		V29.50xS	2007-01-01	2010-12-31	D
35224119	Assault by crashing of aircraft, sequela	Condition	ICD10CM	7-char billing code		Y08.81xS	2007-01-01	2010-12-31	D
35218778	Other allergy, initial encounter	Condition	ICD10CM	7-char billing code		T78.49xA	2007-01-01	2010-12-31	D
35221455	Occupant of animal-drawn vehicle injured in collision with railway train or railway vehicle, sequela	Condition	ICD10CM	7-char billing code		V80.62xS	2007-01-01	2010-12-31	D
35212061	Traumatic cerebral edema with loss of consciousness of 1 hour to 5 hours 59 minutes, subsequent encounter	Condition	ICD10CM	7-char billing code		S06.1x3D	2007-01-01	2010-12-31	D
35219444	Pedal cycle driver injured in collision with two- or three-wheeled motor vehicle in traffic accident, sequela	Condition	ICD10CM	7-char billing code		V12.4xxS	2007-01-01	2010-12-31	D
35218534	Heatstroke and sunstroke, sequela	Condition	ICD10CM	7-char billing code		T67.0xxS	2007-01-01	2010-12-31	D
35220614	Driver of pick-up truck or van injured in collision with two- or three-wheeled motor vehicle in traffic accident, sequela	Condition	ICD10CM	7-char billing code		V52.5xxS	2007-01-01	2010-12-31	D
35221009	Person boarding or alighting a heavy transport vehicle injured in collision with other nonmotor vehicle, subsequent encounter	Condition	ICD10CM	7-char billing code		V66.4xxD	2007-01-01	2010-12-31	D
35218665	Shock due to being struck by lightning, subsequent encounter	Condition	ICD10CM	7-char billing code		T75.01xD	2007-01-01	2010-12-31	D
35217903	Toxic effect of copper and its compounds, undetermined, subsequent encounter	Condition	ICD10CM	7-char billing code		T56.4x4D	2007-01-01	2010-12-31	D
35217113	Underdosing of expectorants, initial encounter	Condition	ICD10CM	7-char billing code		T48.4x6A	2007-01-01	2010-12-31	D
35218225	Toxic effect of halogenated insecticides, assault, sequela	Condition	ICD10CM	7-char billing code		T60.1x3S	2007-01-01	2010-12-31	D
35223253	Other contact with dolphin, sequela	Condition	ICD10CM	7-char billing code		W56.09xS	2007-01-01	2010-12-31	D
35224649	Terrorism involving other explosions and fragments, public safety official injured, subsequent encounter	Condition	ICD10CM	7-char billing code		Y38.2x1D	2007-01-01	2010-12-31	D
35221541	Unspecified occupant of special industrial vehicle injured in traffic accident, subsequent encounter	Condition	ICD10CM	7-char billing code		V83.3xxD	2007-01-01	2010-12-31	D
35219434	Pedal cycle passenger injured in collision with two- or three-wheeled motor vehicle in nontraffic accident, subsequent encounter	Condition	ICD10CM	7-char billing code		V12.1xxD	2007-01-01	2010-12-31	D
35221417	Occupant of animal-drawn vehicle injured by fall from or being thrown from animal-drawn vehicle in noncollision accident, initial encounter	Condition	ICD10CM	7-char billing code		V80.02xA	2007-01-01	2010-12-31	D
35223605	Exposure to flames in uncontrolled fire, not in building or structure, subsequent encounter	Condition	ICD10CM	7-char billing code		X01.0xxD	2007-01-01	2010-12-31	D
35219827	Unspecified motorcycle rider injured in collision with unspecified motor vehicles in nontraffic accident, subsequent encounter	Condition	ICD10CM	7-char billing code		V29.20xD	2007-01-01	2010-12-31	D
35214163	Nondisplaced fracture of medial malleolus of unspecified tibia, initial encounter for closed fracture	Condition	ICD10CM	7-char billing code		S82.56xA	2007-01-01	2010-12-31	D
35212319	Blister (nonthermal) of other part of neck, subsequent encounter	Condition	ICD10CM	7-char billing code		S10.82xD	2007-01-01	2010-12-31	D
35216652	Poisoning by anticoagulant antagonists, vitamin K and other coagulants, intentional self-harm, subsequent encounter	Condition	ICD10CM	7-char billing code		T45.7x2D	2007-01-01	2010-12-31	D
35215253	Superficial frostbite of knee and lower leg, unspecified side, initial encounter	Condition	ICD10CM	7-char billing code		T33.70xA	2007-01-01	2010-12-31	D
35213154	Other specified injury of unspecified blood vessel at abdomen, lower back and pelvis level, sequela	Condition	ICD10CM	7-char billing code		S35.99xS	2007-01-01	2010-12-31	D
35214866	Burn of first degree of lower back, subsequent encounter	Condition	ICD10CM	7-char billing code		T21.14xD	2007-01-01	2010-12-31	D
35212479	Type III traumatic spondylolisthesis of seventh cervical vertebra, subsequent encounter for fracture with routine healing	Condition	ICD10CM	7-char billing code		S12.64xD	2007-01-01	2010-12-31	D
35211785	Fracture of angle of mandible, initial encounter for open fracture	Condition	ICD10CM	7-char billing code		S02.65xB	2007-01-01	2010-12-31	D
35217479	Poisoning by diagnostic agents, intentional self-harm, initial encounter	Condition	ICD10CM	7-char billing code		T50.8x2A	2007-01-01	2010-12-31	D
35218815	Traumatic compartment syndrome of abdomen, subsequent encounter	Condition	ICD10CM	7-char billing code		T79.A3xD	2007-01-01	2010-12-31	D
35223385	Bitten by macaw, sequela	Condition	ICD10CM	7-char billing code		W61.11xS	2007-01-01	2010-12-31	D
35220904	Driver of heavy transport vehicle injured in collision with two- or three-wheeled motor vehicle in traffic accident, subsequent encounter	Condition	ICD10CM	7-char billing code		V62.5xxD	2007-01-01	2010-12-31	D
35222204	Burn due to localized fire on board sailboat, subsequent encounter	Condition	ICD10CM	7-char billing code		V93.04xD	2007-01-01	2010-12-31	D
35214117	Displaced fracture of medial malleolus of unspecified tibia, initial encounter for open fracture type IIIA, IIIB, or IIIC	Condition	ICD10CM	7-char billing code		S82.53xC	2007-01-01	2010-12-31	D
35222715	Fall into unspecified water causing drowning and submersion, subsequent encounter	Condition	ICD10CM	7-char billing code		W16.41xD	2007-01-01	2010-12-31	D
35212199	Traumatic subarachnoid hemorrhage with loss of consciousness of unspecified duration, subsequent encounter	Condition	ICD10CM	7-char billing code		S06.6x9D	2007-01-01	2010-12-31	D
35224230	Other specified events, undetermined intent, sequela	Condition	ICD10CM	7-char billing code		Y33.xxxS	2007-01-01	2010-12-31	D
35221722	Person on outside of snowmobile injured in nontraffic accident, sequela	Condition	ICD10CM	7-char billing code		V86.72xS	2007-01-01	2010-12-31	D
35215593	Poisoning by antiviral drugs, assault, subsequent encounter	Condition	ICD10CM	7-char billing code		T37.5x3D	2007-01-01	2010-12-31	D
35223914	Intentional self-harm by sword or dagger, initial encounter	Condition	ICD10CM	7-char billing code		X78.2xxA	2007-01-01	2010-12-31	D
35216052	Underdosing of intravenous anesthetics, subsequent encounter	Condition	ICD10CM	7-char billing code		T41.1x6D	2007-01-01	2010-12-31	D
35213532	Traumatic rupture of left radial collateral ligament, subsequent encounter	Condition	ICD10CM	7-char billing code		S53.22xD	2007-01-01	2010-12-31	D
35215920	Poisoning by other opioids, undetermined, subsequent encounter	Condition	ICD10CM	7-char billing code		T40.2x4D	2007-01-01	2010-12-31	D
35216655	Poisoning by anticoagulant antagonists, vitamin K and other coagulants, assault, subsequent encounter	Condition	ICD10CM	7-char billing code		T45.7x3D	2007-01-01	2010-12-31	D
35214452	Subluxation of left ankle joint, initial encounter	Condition	ICD10CM	7-char billing code		S93.02xA	2007-01-01	2010-12-31	D
35221405	Unspecified bus occupant injured in collision with other motor vehicles in traffic accident, initial encounter	Condition	ICD10CM	7-char billing code		V79.69xA	2007-01-01	2010-12-31	D
35223593	Fall from burning building or structure in uncontrolled fire, subsequent encounter	Condition	ICD10CM	7-char billing code		X00.3xxD	2007-01-01	2010-12-31	D
35215520	Poisoning by antimycobacterial drugs, assault, initial encounter	Condition	ICD10CM	7-char billing code		T37.1x3A	2007-01-01	2010-12-31	D
35215182	Burn of mouth and pharynx, sequela	Condition	ICD10CM	7-char billing code		T28.0xxS	2007-01-01	2010-12-31	D
35219199	Pedestrian on skateboard injured in collision with two- or three-wheeled motor vehicle in traffic accident, initial encounter	Condition	ICD10CM	7-char billing code		V02.12xA	2007-01-01	2010-12-31	D
35217147	Adverse effect of antiasthmatics, subsequent encounter	Condition	ICD10CM	7-char billing code		T48.6x5D	2007-01-01	2010-12-31	D
35216129	Poisoning by iminostilbenes, intentional self-harm, initial encounter	Condition	ICD10CM	7-char billing code		T42.1x2A	2007-01-01	2010-12-31	D
35209072	Pathological fracture, other site, sequela	Condition	ICD10CM	7-char billing code		M84.48xS	2007-01-01	2010-12-31	D
35223443	Other contact with other birds, initial encounter	Condition	ICD10CM	7-char billing code		W61.99xA	2007-01-01	2010-12-31	D
35222996	Contact with other commercial machinery, initial encounter	Condition	ICD10CM	7-char billing code		W31.82xA	2007-01-01	2010-12-31	D
35218051	Toxic effect of carbon monoxide from utility gas, accidental (unintentional), sequela	Condition	ICD10CM	7-char billing code		T58.11xS	2007-01-01	2010-12-31	D
35217254	Adverse effect of ophthalmological drugs and preparations, initial encounter	Condition	ICD10CM	7-char billing code		T49.5x5A	2007-01-01	2010-12-31	D
35210006	Maternal care for fetal problem, unspecified, third trimester, fetus 4	Condition	ICD10CM	7-char billing code		O36.93x4	2007-01-01	2010-12-31	D
35218262	Toxic effect of rodenticides, undetermined, initial encounter	Condition	ICD10CM	7-char billing code		T60.4x4A	2007-01-01	2010-12-31	D
35214367	Injury of tibial nerve at lower leg level, left leg, sequela	Condition	ICD10CM	7-char billing code		S84.02xS	2007-01-01	2010-12-31	D
35216381	Poisoning by unspecified psychotropic drug, intentional self-harm, initial encounter	Condition	ICD10CM	7-char billing code		T43.92xA	2007-01-01	2010-12-31	D
920253	Tidal wave due to landslide, subsequent encounter	Condition	ICD10CM	7-char billing code		X37.43xD	2010-01-01	2010-12-31	D
35218633	Child neglect or abandonment, confirmed, sequela	Condition	ICD10CM	7-char billing code		T74.02xS	2007-01-01	2010-12-31	D
35221452	Animal-rider injured in collision with railway train or railway vehicle, sequela	Condition	ICD10CM	7-char billing code		V80.61xS	2007-01-01	2010-12-31	D
35213367	Injury of ulnar nerve at upper arm level, left arm, sequela	Condition	ICD10CM	7-char billing code		S44.02xS	2007-01-01	2010-12-31	D
35209627	Continuing pregnancy after spontaneous abortion of one fetus or more, unspecified trimester, fetus 3	Condition	ICD10CM	7-char billing code		O31.10x3	2007-01-01	2010-12-31	D
35213435	Crushing injury of left shoulder and upper arm, subsequent encounter	Condition	ICD10CM	7-char billing code		S47.2xxD	2007-01-01	2010-12-31	D
35215156	Burn of larynx and trachea, initial encounter	Condition	ICD10CM	7-char billing code		T27.0xxA	2007-01-01	2010-12-31	D
35213317	Fracture of left shoulder girdle, part unspecified, initial encounter for open fracture	Condition	ICD10CM	7-char billing code		S42.92xB	2007-01-01	2010-12-31	D
35221709	Passenger of dune buggy injured in nontraffic accident, subsequent encounter	Condition	ICD10CM	7-char billing code		V86.63xD	2007-01-01	2010-12-31	D
35224686	Terrorism involving biological weapons, public safety official injured, sequela	Condition	ICD10CM	7-char billing code		Y38.6x1S	2007-01-01	2010-12-31	D
35212612	Other superficial bite of unspecified parts of thorax, initial encounter	Condition	ICD10CM	7-char billing code		S20.97xA	2007-01-01	2010-12-31	D
35223651	Hit by object due to controlled fire, not in building or structure, sequela	Condition	ICD10CM	7-char billing code		X03.4xxS	2007-01-01	2010-12-31	D
35223047	Explosion and rupture of air tank, initial encounter	Condition	ICD10CM	7-char billing code		W36.2xxA	2007-01-01	2010-12-31	D
35215997	Underdosing of cannabis (derivatives), initial encounter	Condition	ICD10CM	7-char billing code		T40.7x6A	2007-01-01	2010-12-31	D
35220326	Person on outside of car injured in collision with pick-up truck in traffic accident, sequela	Condition	ICD10CM	7-char billing code		V43.73xS	2007-01-01	2010-12-31	D
35213552	Injury of median nerve at forearm level, unspecified arm, initial encounter	Condition	ICD10CM	7-char billing code		S54.10xA	2007-01-01	2010-12-31	D
35212182	Traumatic subarachnoid hemorrhage with loss of consciousness of 1 hour to 5 hours 59 minutes, sequela	Condition	ICD10CM	7-char billing code		S06.6x3S	2007-01-01	2010-12-31	D
35221080	Driver of heavy transport vehicle injured in collision with other motor vehicles in nontraffic accident, initial encounter	Condition	ICD10CM	7-char billing code		V69.09xA	2007-01-01	2010-12-31	D
35213859	Nondisplaced subtrochanteric fracture of right femur, subsequent encounter for open fracture type I or II with nonunion	Condition	ICD10CM	7-char billing code		S72.24xM	2007-01-01	2010-12-31	D
35215759	Poisoning by antigonadotrophins, antiestrogens, antiandrogens, not elsewhere classified, undetermined, sequela	Condition	ICD10CM	7-char billing code		T38.6x4S	2007-01-01	2010-12-31	D
35214799	Corrosion of second degree of multiple sites of head, face, and neck, initial encounter	Condition	ICD10CM	7-char billing code		T20.69xA	2007-01-01	2010-12-31	D
35209647	Continuing pregnancy after spontaneous abortion of one fetus or more, third trimester, fetus 2	Condition	ICD10CM	7-char billing code		O31.13x2	2007-01-01	2010-12-31	D
35214674	Burn of first degree of forehead and cheek, subsequent encounter	Condition	ICD10CM	7-char billing code		T20.16xD	2007-01-01	2010-12-31	D
35220407	Unspecified car occupant injured in collision with other nonmotor vehicle in nontraffic accident, sequela	Condition	ICD10CM	7-char billing code		V46.3xxS	2007-01-01	2010-12-31	D
35216411	Underdosing of anticholinesterase agents, initial encounter	Condition	ICD10CM	7-char billing code		T44.0x6A	2007-01-01	2010-12-31	D
35212160	Traumatic subdural hemorrhage with loss of consciousness greater than 24 hours without return to pre-existing conscious level with patient surviving, subsequent encounter	Condition	ICD10CM	7-char billing code		S06.5x6D	2007-01-01	2010-12-31	D
35221861	Drowning and submersion due to sailboat sinking, initial encounter	Condition	ICD10CM	7-char billing code		V90.14xA	2007-01-01	2010-12-31	D
